supplier_id,company_name,contact_name,email,phone,address,city,state,country,industry,rating,contract_start_date
930,Downs and Sons,Jason Porter,pricethomas@lopez-edwards.net,+1-734-705-0091x014,5046 Dennis Unions,North Jamesfort,AL,Heard Island and McDonald Islands,Chemicals,1.5,2024-05-19
931,Garcia-Alexander,James Anderson,paul26@washington.com,636.562.1327x490,2041 Morgan Isle,Wellsstad,DC,Bangladesh,Packaging,3.2,2022-10-24
932,Waller PLC,Rebecca Daniels,monroechristopher@mills.com,(273)591-0601x823,15276 Dan Rest Suite 533,New Jeremy,MI,French Polynesia,Wholesale,1.6,2025-08-27
933,"Jacobs, Mills and Walker",Phyllis Smith,jcantrell@conrad.com,+1-849-633-5125,7169 Jennifer Brook Apt. 507,Fosterfort,IA,Mayotte,Raw Materials,1.6,2021-12-16
934,Jefferson-Charles,Jason Kim,stephaniecaldwell@dixon.net,(950)413-7796x517,4383 Adrian Island,Bowmanland,WI,Liberia,Import/Export,1.3,2025-04-07
935,Cole PLC,Kristen Richardson,tamara93@bates.com,(780)382-6490,01219 Martin Expressway,Allisonview,WA,Guinea,Textiles,3.5,2025-12-28
936,"White, Cunningham and Pitts",Robert Jones,robertcook@morgan-williams.com,368-600-7492x07236,061 Castro Dam Suite 091,South Raymond,GA,French Polynesia,Technology,3.8,2025-02-08
937,Lopez-Jackson,Thomas Mills,mperez@trevino.org,+1-878-733-8182x33033,24046 Brown Drive,Port Shane,NJ,Comoros,Import/Export,4.8,2022-07-24
938,"Decker, Johnson and Phelps",Claudia Morris,woodsrachel@lang.com,+1-610-813-3311x4091,325 Steven Groves Suite 871,East Laurenstad,MA,Ghana,Import/Export,3.2,2021-09-10
939,"Logan, Miller and Hernandez",Laura Mathis,wbaker@smith-fisher.com,400.302.0608,15182 Mitchell Pines Apt. 215,East Julie,NH,Holy See (Vatican City State),Packaging,1.5,2024-11-28
940,Roach-Gonzalez,James Oconnell,jonesdavid@sanders-smith.com,(723)222-9012,362 Ramirez Lake,Wilsonport,MT,Malta,Packaging,3.5,2022-04-21
941,Hale-Hampton,Michelle Shepherd,timothygeorge@vargas.com,771.227.0285x047,89990 Acevedo Trail,Lake Lindseyview,WI,Austria,Manufacturing,1.8,2023-05-26
942,Clayton LLC,Kevin Howard,mariaconner@foster.com,+1-657-485-6540x02151,4987 Kimberly Brook,East Johnfurt,AL,Greenland,Import/Export,2.0,2023-03-19
943,"Wilkerson, Massey and Andrews",Cole Buck,lauranewton@smith.org,811-515-6358x00579,61646 Shawn Well,North Tiffanyfort,MD,Antarctica (the territory South of 60 deg S),Import/Export,4.0,2025-09-11
944,Thomas-Smith,Nathan Malone,bmarsh@li-gibson.com,886.642.4424x11979,48417 Tony Circles,Melissabury,FL,Saint Vincent and the Grenadines,Raw Materials,4.2,2022-06-22
945,Krueger LLC,Cody Dominguez,friddle@smith.com,+1-631-267-9684,156 Evans Extensions Apt. 747,Meyerside,MP,Kazakhstan,Raw Materials,4.5,2025-02-24
946,Watkins LLC,Darryl Patterson,carol70@hartman.com,236-857-0593,56338 Matthew Drive Suite 687,West Dustinville,MS,Guinea,Import/Export,4.2,2022-01-08
947,Fitzpatrick Inc,Phillip Quinn,raymond98@werner.net,+1-954-216-0905x74709,2970 Julie Streets,Comptonstad,AK,Turks and Caicos Islands,Packaging,4.7,2022-03-23
948,Rose-Swanson,Meredith Welch,jacob08@curtis.org,460.915.4148x878,9090 Ryan Street,Christopherport,GA,Burundi,Chemicals,1.2,2024-05-26
949,"Christensen, Clark and Medina",Joel Brown,twilson@haynes.com,935.486.5659,2426 Davis Parkways Suite 834,South Garrett,WA,Saudi Arabia,Distribution,2.8,2022-01-11
950,Rodriguez Ltd,Brian Stone,qwhite@archer.biz,443-435-1868x3554,4076 Ray Ford Suite 794,Port Kimberlyland,AS,Suriname,Import/Export,4.1,2024-08-04
951,King-Daniels,Charles Barber,sheilaroman@carney-marshall.info,360.752.2198x5714,614 Brooks Mountain Apt. 932,Lucerochester,SD,Saint Vincent and the Grenadines,Textiles,1.9,2023-02-06
952,"Mills, Gray and Thompson",Patricia Brown,alyssa18@adams.com,001-936-858-3583,46397 Jones Spur,North Christopher,MP,Malta,Packaging,2.7,2021-05-03
953,Daniels-Parker,Tyler Mullins,alexandria36@grant.com,(274)217-2338x6844,53674 Timothy Throughway,East Rachel,GU,Belarus,Import/Export,4.6,2025-12-23
954,Hernandez and Sons,Johnny Adams,laurenfrancis@perry.com,(508)528-7781x3430,8097 Warren Falls,Lake Marvinbury,PR,Oman,Agriculture,1.7,2025-05-26
955,"Cochran, Daniels and Dennis",Paul West,christopher94@price-shepherd.com,001-351-794-5173x85096,668 Christian Dam Suite 431,Donnatown,CA,Guadeloupe,Wholesale,2.0,2023-08-24
956,"Schneider, Krause and Carlson",Andre Shelton,privera@roberts-turner.com,001-671-711-7955x885,28855 Willis Springs Apt. 249,Tracyburgh,CA,Madagascar,Manufacturing,3.5,2024-07-22
957,Curtis LLC,Kelsey Lee,dray@perez-sheppard.info,+1-841-590-6055x2721,4679 Sanchez Wall Suite 156,Christophermouth,MP,Syrian Arab Republic,Wholesale,2.9,2021-12-14
958,Barker-Chase,Matthew Branch,amartinez@hall-martinez.biz,+1-508-675-4661,3488 Rollins Plaza Suite 600,New Bryce,OH,Bhutan,Import/Export,4.2,2022-09-26
959,Davis-Jimenez,Christopher Valenzuela,devin94@martin-perez.com,2445362693,01489 Rivera Corners Apt. 128,East Jasmine,VT,Panama,Textiles,4.1,2023-05-31
960,"Francis, Olsen and Peterson",Brian Chandler,sherry85@jones.com,3226808374,599 George Haven,West Courtney,IA,Kyrgyz Republic,Distribution,1.5,2021-04-09
961,"Smith, Sheppard and Johnson",Jessica Myers,zsmith@ross-ford.com,946-373-4607x3320,16168 Deleon Lodge Apt. 873,West Nathanborough,MA,Liechtenstein,Packaging,2.5,2025-09-20
962,Blackwell PLC,Jared Stevenson,kbaker@becker.info,+1-929-313-4523x60537,57640 Alyssa Roads,South Alexander,AK,Malaysia,Distribution,2.9,2022-02-16
963,"Munoz, Sanchez and Scott",Karla Mueller,wwilliams@schaefer.info,(485)671-8482,896 Michael Neck Suite 824,Lake Donna,UT,Guinea-Bissau,Agriculture,1.2,2024-02-29
964,Barnett PLC,Nancy Welch,amanda26@murray-olsen.com,9378309576,80986 Katelyn Junction Suite 080,North Coryville,MI,Falkland Islands (Malvinas),Packaging,2.4,2025-03-17
965,Mullen PLC,Crystal Hinton,mikayla14@phillips.com,+1-905-647-9799x815,20659 Alvarado Cliffs Apt. 406,New Matthewborough,DE,Argentina,Agriculture,3.1,2025-06-23
966,Hill Group,Cynthia Ortiz,davidmontes@smith-vang.com,374.254.0955x245,7046 Sarah Islands,Gibbsside,DC,Madagascar,Textiles,3.9,2023-10-13
967,Vargas-Richardson,Jorge Martinez,ecaldwell@lewis.biz,6222970820,4077 Johnson Shores Apt. 885,Parksside,DC,Guadeloupe,Raw Materials,4.8,2023-10-10
968,Munoz LLC,Rebekah Gutierrez,lydiapearson@anderson.com,001-296-804-6962x5680,048 Perez Gateway Suite 670,Brucemouth,PW,Slovakia (Slovak Republic),Packaging,2.1,2024-01-28
969,"Palmer, Moody and Silva",Susan Willis,janet49@brady.org,001-818-291-1769x59623,50977 Edward Prairie,Yolandaborough,FL,Eritrea,Import/Export,2.9,2021-04-26
970,Miller-Hughes,Mitchell Gibbs,michael40@cervantes.com,674.531.0608x4237,1853 Deborah Causeway,Edwardsberg,MS,Bahrain,Textiles,5.0,2023-12-19
971,Williams Group,Linda Ochoa,henrytaylor@hall.net,228-977-1929x67635,036 Tonya Course Apt. 650,Montgomerystad,UT,Suriname,Agriculture,1.3,2021-08-27
972,"Mcgee, Moran and Garcia",Matthew Lewis,fsanchez@bell.com,+1-754-266-3497x042,6271 David Locks,Dianechester,NJ,Argentina,Wholesale,4.3,2025-06-27
973,Johnson PLC,William Mitchell,angelamorris@gonzalez.info,+1-949-859-1862x8663,9264 Brittany Haven,Wallaceview,IA,Pakistan,Technology,4.4,2023-06-06
974,Reyes Group,Kathryn Torres,howardluis@gaines.biz,(564)941-1525x42932,727 Gabriela Track Suite 017,West Scottland,MS,French Polynesia,Textiles,2.2,2025-03-05
975,Hernandez-Graham,Shirley Garcia,dwebb@lucas-hawkins.com,+1-482-528-5542x55415,3660 Lisa Fork Suite 565,South Pamelahaven,MT,Paraguay,Packaging,5.0,2024-08-26
976,Miller Inc,Corey Conner,douglas28@cox-wilson.com,877-324-7812,73560 Cooper Rue Suite 173,West Nathanchester,OK,Syrian Arab Republic,Import/Export,1.3,2021-06-24
977,"Martinez, Allen and Beck",John Richardson,ernestguerra@macias.com,(254)315-8138,952 Brittney Glens Suite 084,Danielleberg,OR,Korea,Packaging,1.6,2024-05-06
978,Hardy PLC,Jeremy Kidd,nguyenrobin@boyd.info,(648)673-8044x288,758 Snyder Fork,Prattton,MT,Poland,Wholesale,2.2,2024-11-16
979,Singleton PLC,Brandon Arias,cherylcrosby@martin-reed.org,(845)332-2869x691,62548 Andrew Cove Suite 784,Gregoryfurt,MH,Rwanda,Distribution,3.0,2022-09-23
980,Andrade-Farley,Steven Barber,zacharyhickman@gardner.com,+1-285-529-0606x483,89602 Nicole Flats,West Stephanie,OH,United Arab Emirates,Chemicals,3.5,2024-03-13
981,Cook Group,Eugene Santana,xblair@medina.com,923-404-5566x41437,8521 King Spur,Davidside,RI,Isle of Man,Agriculture,1.8,2022-10-19
982,Newton and Sons,Leonard Santiago,jday@scott.biz,001-654-687-9647,6921 James Stream,North Jasmine,TN,Vanuatu,Chemicals,4.4,2022-11-24
983,Barrett-Jones,Aaron Shepherd,janet54@martinez.info,636-665-5480,7095 Pratt Station,West Kenneth,OH,Lesotho,Wholesale,1.7,2023-10-26
984,"Larson, Torres and Martinez",Kristina Garcia,ortizandrea@johnson.info,219.472.9666x48112,73554 Weaver Square,New Toddchester,SD,Botswana,Technology,2.0,2023-03-09
985,Palmer-Webster,Katie Jones,sandovaljennifer@keller.com,(683)811-7475x1104,246 Welch Land,North Melissa,ID,Bahamas,Textiles,3.3,2021-08-08
986,"Torres, Ortiz and Chaney",Rebecca Christensen,scott98@schmidt.net,+1-292-755-8896,79694 Amy Walks,South Janicemouth,PR,Japan,Raw Materials,3.8,2026-02-14
987,"Vaughn, Kelly and Bailey",Stacey Trujillo,uhenson@roberts.com,(930)768-1327,503 Ronald Island,Tamifort,CO,Mayotte,Raw Materials,2.8,2022-09-29
988,"Rush, Humphrey and Mcdonald",Natasha Bass,sandersdanny@wilkins-diaz.com,(920)808-2825x55640,4671 Gregory Green,West Charlesfort,GU,Ethiopia,Technology,4.8,2024-11-15
989,"Robinson, Reed and Morrison",Lisa Chavez,jmeyer@anderson.com,922.599.5863x22991,353 Burns Loaf Suite 219,New Seanland,WI,Pitcairn Islands,Agriculture,1.8,2024-11-24
990,Lane-Smith,Michelle Barton,mark27@hernandez.org,(773)961-4641,2367 Perez Forge Apt. 936,South Joshua,GU,Vietnam,Chemicals,1.9,2025-12-05
991,Adkins-Keith,Kevin Tate,stefanie41@haynes.com,001-869-816-5788,0372 Edward Loop,Mendeztown,TX,Madagascar,Import/Export,2.2,2025-01-25
992,Black PLC,Danielle Santana,brandon07@bailey.com,001-274-886-3987,7838 Heather Inlet,Kevinton,IN,Saint Pierre and Miquelon,Wholesale,3.9,2023-10-04
993,Browning PLC,David Mccullough,maryburton@roman-bennett.com,(497)560-6471x6643,3953 Rivera Glens,Mayton,OK,Maldives,Packaging,1.6,2025-01-07
994,Patel Inc,Gary Kim,ruizpatrick@smith.net,+1-731-631-9641,0249 Smith Courts Apt. 948,West Johnland,SC,Japan,Wholesale,3.1,2021-08-11
995,Tate-Mays,Jesus Daniels,molly49@wallace.com,602-545-5732,947 Mcgrath Wall,Kellyborough,CA,Jersey,Import/Export,4.0,2023-05-09
996,Bell LLC,Michael Marshall,patricia78@garza-baker.com,911.946.5963x4407,716 Young Circle,New William,DC,South Africa,Raw Materials,2.4,2025-11-07
997,Miller Inc,Corey Mcclain,bryan17@schmidt-smith.com,+1-257-753-2731,543 Andrea Centers,New Lauramouth,NE,Pitcairn Islands,Wholesale,3.6,2024-12-25
998,Thomas-Anderson,Dr. Gary Smith,amy73@jones.com,990.588.4726x165,36163 Meyer Crescent Suite 441,West Ronaldmouth,MA,France,Manufacturing,1.3,2025-07-17
999,Mcdonald Ltd,Robert Greer,silvastephanie@olson-chambers.com,393.730.8133,571 Regina Overpass Apt. 159,Jamieside,CT,Bhutan,Agriculture,3.3,2025-10-22
1000,Khan-Terry,Robin Griffin,stephensraymond@davis.com,368.335.3720x884,3755 Watson Rest Suite 315,West Yeseniafort,NV,Tuvalu,Wholesale,4.1,2025-08-29
